Date,Open,High,Low,Close,Volume
2018-08-16,845,845,825,830,59004900
2018-08-20,845,860,835,855,56120800
2018-08-21,860,865,835,835,54643400
2018-08-23,845,880,840,870,96147600
2018-08-24,870,880,855,875,63389000
2018-08-27,890,915,885,895,140381500
2018-08-28,905,910,875,880,57171900
2018-08-29,890,890,860,875,52790500
2018-08-30,895,895,860,865,79928200
2018-08-31,855,870,840,870,34526100
2018-09-03,855,860,830,830,67120100
2018-09-04,830,835,805,805,59449300
2018-09-05,800,800,755,775,87152200
2018-09-06,770,805,765,800,61378500
2018-09-07,810,815,785,795,66652400
2018-09-10,805,810,785,795,28979600
2018-09-12,795,805,780,780,52060300
2018-09-13,800,815,785,805,71033800
2018-09-14,810,810,795,800,29160200
2018-09-17,800,805,780,790,38810700
2018-09-18,785,795,780,790,31323700
2018-09-19,800,805,785,790,53035200
2018-09-20,800,810,795,795,77237500
2018-09-21,800,820,795,820,90191400
2018-09-24,825,830,800,800,85676100
2018-09-25,795,810,790,805,33820000
2018-09-26,810,815,800,805,26522800
2018-09-27,805,845,800,835,121821300
2018-09-28,840,855,830,845,117168800
2018-10-01,845,845,820,825,46380400
2018-10-02,820,825,795,795,70836100
2018-10-03,805,815,795,810,33628000
2018-10-04,815,820,795,800,64982700
2018-10-05,790,805,790,800,32173200
2018-10-08,805,830,800,810,67517200
2018-10-09,810,820,800,810,21828100
2018-10-10,820,820,810,820,35832700
2018-10-11,800,800,785,785,60716400
2018-10-12,785,805,785,795,50812800
2018-10-15,800,800,760,765,103162700
2018-10-16,770,775,755,760,33977500
2018-10-17,770,790,770,780,51076700
2018-10-18,775,780,755,765,61519900
2018-10-19,760,780,755,765,59274100
2018-10-22,765,775,760,765,29023400
2018-10-23,765,770,750,755,36483800
2018-10-24,755,760,730,740,51771700
2018-10-25,720,730,715,720,47540600
2018-10-26,725,730,720,725,35077800
2018-10-29,725,730,705,705,30060300
2018-10-30,700,705,670,675,99346500
2018-10-31,680,685,665,680,50382400
2018-11-01,680,705,680,685,92372600
2018-11-02,700,705,685,695,63297900
2018-11-05,690,695,685,690,17071600
2018-11-06,690,700,680,680,28148600
2018-11-07,690,705,685,695,52473300
2018-11-08,700,720,695,710,84546900
2018-11-09,710,715,695,700,33748400
2018-11-12,695,700,685,685,22863900
2018-11-13,675,695,665,690,35992700
2018-11-14,690,695,670,670,48399300
2018-11-15,670,680,660,670,61467300
2018-11-16,675,695,670,680,54547400
2018-11-19,690,690,670,675,25582600
2018-11-21,670,675,640,645,72891500
2018-11-22,645,655,625,625,65660900
2018-11-23,630,635,620,625,46061900
2018-11-26,625,630,600,605,60427400
2018-11-27,605,615,595,595,48074000
2018-11-28,600,610,595,600,38118700
2018-11-29,610,625,605,625,51894500
2018-11-30,625,635,615,615,44427900
2018-12-03,640,735,640,735,319380300
2018-12-04,735,735,705,710,114477100
2018-12-05,690,745,690,740,181244900
2018-12-06,735,750,725,735,87724500
2018-12-07,740,740,720,725,43586800
2018-12-10,715,725,710,720,39041000
2018-12-11,720,770,710,755,138590700
2018-12-12,765,770,745,755,49860000
2018-12-13,760,780,755,765,82314700
2018-12-14,760,765,750,755,35617200
2018-12-17,760,765,730,730,44969700
2018-12-18,730,765,715,750,82577000
2018-12-19,755,765,740,760,47553700
2018-12-20,755,780,755,765,85694000
2018-12-21,765,795,760,770,135346100
2018-12-26,760,790,760,770,71071800
2018-12-27,785,785,765,770,37337500
2018-12-28,775,775,760,765,38070900
2019-01-02,770,775,735,740,53128900
2019-01-03,750,755,740,750,34641100
2019-01-04,750,765,745,760,59878500
2019-01-07,775,785,765,770,65853100
2019-01-08,775,780,755,760,82485900
2019-01-09,770,790,765,780,105654500
2019-01-10,780,805,775,790,150289500
2019-01-11,795,800,780,790,56407400
2019-01-14,795,795,775,780,41648200
2019-01-15,780,830,780,820,165281200
2019-01-16,830,885,825,870,245187100
2019-01-17,870,885,840,845,92137700
2019-01-18,850,870,840,850,73986800
2019-01-21,855,870,850,855,72190100
2019-01-22,855,860,820,830,77107300
2019-01-23,830,885,825,860,141396200
2019-01-24,865,905,855,895,196537400
2019-01-25,895,945,895,930,261090200
2019-01-28,945,950,910,910,132450700
2019-01-29,910,930,900,920,96595800
2019-01-30,935,960,935,950,180203800
2019-01-31,965,980,955,965,133938100
2019-02-01,975,975,955,960,59971800
2019-02-04,970,1040,970,1010,303518900
2019-02-06,1025,1100,1005,1095,285524200
2019-02-07,1080,1150,1050,1060,369835900
2019-02-08,1050,1080,1025,1025,179593300
2019-02-11,1025,1025,975,980,222915600
2019-02-12,980,995,935,960,182840300
2019-02-13,975,1040,950,1010,277124100
2019-02-14,1020,1030,985,1000,139034400
2019-02-15,990,995,950,950,142476600
2019-02-18,975,1020,970,995,173591600
2019-02-19,1000,1055,995,1025,255674400
2019-02-20,1040,1090,1040,1060,261788400
2019-02-21,1080,1085,1030,1035,158909700
2019-02-22,1035,1060,1010,1055,129281800
2019-02-25,1065,1090,1060,1085,177237000
2019-02-26,1075,1075,1035,1045,148389300
2019-02-27,1055,1060,1030,1030,61838900
2019-02-28,1040,1045,980,1015,192898000
2019-03-01,1000,1055,1000,1055,117661600
2019-03-04,1060,1075,1045,1050,100864600
2019-03-05,1040,1065,1015,1035,126418900
2019-03-06,1050,1065,1040,1045,87855200
2019-03-08,1010,1015,990,990,137044900
2019-03-11,1010,1025,990,1000,113206700
2019-03-12,1010,1015,955,970,112741300
2019-03-13,975,990,960,975,70906700
2019-03-14,975,975,960,970,52086700
2019-03-15,965,990,950,980,52543600
2019-03-18,980,985,950,955,66583200
2019-03-19,960,975,955,960,54664800
2019-03-20,960,980,960,960,46591800
2019-03-21,970,980,960,960,36264300
2019-03-22,960,965,950,960,30085500
2019-03-25,940,945,910,920,91297400
2019-03-26,925,940,910,920,46660500
2019-03-27,925,925,895,900,43588200
2019-03-28,895,915,880,885,67961100
2019-03-29,880,895,870,890,57042100
2019-04-01,900,945,900,940,116863400
2019-04-02,940,950,920,925,92989900
2019-04-04,935,945,910,915,43020200
2019-04-05,910,925,900,900,27980200
2019-04-08,905,910,880,885,58264600
2019-04-09,885,915,885,905,41284200
2019-04-10,900,910,890,895,36921100
2019-04-11,900,905,890,900,30009000
2019-04-12,885,890,875,880,33221800
2019-04-15,880,890,880,885,30757400
2019-04-16,880,900,880,895,27035500
2019-04-18,905,910,885,885,41688500
2019-04-22,880,890,850,855,75543000
2019-04-23,860,890,855,890,54820700
2019-04-24,890,890,875,880,28625000
2019-04-25,880,885,865,870,28515800
2019-04-26,865,880,865,875,33910900
2019-04-29,875,885,870,875,26437700
2019-04-30,875,880,855,865,47939900
2019-05-02,865,870,815,820,105857000
2019-05-03,820,825,785,790,95259500
2019-05-06,780,780,745,760,83337600
2019-05-07,765,780,765,765,37394800
2019-05-08,755,770,750,765,38541800
2019-05-09,765,770,730,730,55956100
2019-05-10,740,750,720,745,57424000
2019-05-13,745,750,725,730,45550200
2019-05-14,720,720,700,710,66670300
2019-05-15,720,735,695,700,100102600
2019-05-16,700,715,680,685,52975400
2019-05-17,690,695,670,670,36307200
2019-05-20,675,690,660,685,49978300
2019-05-21,690,725,690,710,65902900
2019-05-22,700,725,700,710,49193900
2019-05-23,710,740,710,740,62518900
2019-05-24,740,755,720,730,84783700
2019-05-27,740,760,735,740,75187700
2019-05-28,750,750,720,720,56803700
2019-05-29,710,725,705,715,38469900
2019-05-31,715,730,715,725,33515000
2019-06-10,730,800,730,780,172262900
2019-06-11,785,815,770,795,116959700
2019-06-12,795,810,780,785,54716300
2019-06-13,785,790,765,780,41048700
2019-06-14,785,795,775,790,51605300
2019-06-17,800,805,760,765,46657900
2019-06-18,765,780,765,775,24803000
2019-06-20,810,825,800,805,91642200
2019-06-21,815,820,785,800,82014000
2019-06-24,805,815,795,795,37223500
2019-06-25,805,850,795,845,242773400
2019-06-26,845,850,820,825,105044300
2019-06-27,830,845,820,830,64619500
2019-06-28,840,860,830,845,131205700
2019-07-01,850,865,840,850,112441000
2019-07-02,845,850,835,840,34077600
2019-07-03,845,850,810,815,82796400
2019-07-04,825,830,815,820,42211300
2019-07-05,820,825,810,810,27266000
2019-07-08,810,835,800,825,47875600
2019-07-09,825,840,825,825,49279300
2019-07-10,830,840,815,820,33570400
2019-07-11,835,855,825,850,114504000
2019-07-12,850,855,835,845,54953400
2019-07-15,855,885,855,880,192125200
2019-07-16,885,905,875,895,141194200
2019-07-17,900,930,885,900,238303800
2019-07-18,920,985,920,950,335413700
2019-07-19,970,985,935,940,137797900
2019-07-22,940,960,915,960,119839200
2019-07-23,950,970,940,940,82880700
2019-07-24,940,960,935,945,48601800
2019-07-25,955,965,925,930,78453700
2019-07-26,930,930,885,890,87812600
2019-07-29,895,915,880,895,63726900
2019-07-30,905,940,905,935,84114000
2019-07-31,940,945,925,935,48705800
2019-08-01,935,940,920,925,46309500
2019-08-02,905,920,890,900,100773500
2019-08-05,900,900,855,860,83532300
2019-08-06,850,945,830,940,247604900
2019-08-07,945,1030,940,1005,487598800
2019-08-08,1050,1075,1010,1020,257680900
2019-08-09,1030,1080,1015,1065,240007000
2019-08-12,1070,1080,1030,1035,179863500
2019-08-13,1045,1085,1035,1065,175124700
2019-08-14,1070,1130,1050,1110,323676500
2019-08-15,1090,1140,1085,1120,195784600
2019-08-16,1140,1150,1120,1120,141043100
2019-08-19,1130,1130,1085,1085,85735700
2019-08-20,1080,1080,1035,1050,117148500
2019-08-21,1055,1085,1025,1070,151189900
2019-08-22,1075,1080,1035,1040,65051200
2019-08-23,1045,1045,1015,1015,87934800
2019-08-26,1020,1060,1015,1030,147239400
2019-08-27,1040,1045,1020,1020,69950500
2019-08-28,1030,1060,1025,1050,102409700
2019-08-29,1060,1085,1050,1055,161352000
2019-08-30,1075,1080,1045,1070,100688800
2019-09-02,1120,1175,1115,1170,380923500
2019-09-03,1170,1170,1105,1110,184669600
2019-09-04,1120,1140,1090,1100,108867300
2019-09-05,1105,1115,1085,1100,109971500
2019-09-06,1090,1100,1075,1075,70609200
2019-09-09,1080,1135,1080,1120,153116500
2019-09-10,1130,1160,1110,1130,202036800
2019-09-11,1125,1140,1115,1125,65474500
2019-09-12,1125,1140,1115,1120,59565600
2019-09-13,1120,1125,1055,1070,128241500
2019-09-16,1070,1085,1040,1050,95702700
2019-09-17,1045,1060,1040,1050,40393900
2019-09-18,1055,1080,1050,1065,77525900
2019-09-19,1065,1080,1045,1045,46921500
2019-09-20,1050,1075,1045,1065,77305700
2019-09-23,1070,1075,1055,1055,50722600
2019-09-24,1050,1055,1010,1015,104106400
2019-09-25,1015,1035,1005,1010,67498200
2019-09-26,1015,1030,1010,1015,70656200
2019-09-27,1015,1020,985,990,65010900
2019-09-30,990,1000,965,975,73819000
2019-10-01,990,995,950,955,70031100
2019-10-02,965,975,915,920,79407500
2019-10-03,920,970,915,965,77444800
2019-10-04,975,985,945,960,46452800
2019-10-07,965,980,945,955,45234500
2019-10-08,950,955,930,930,49179800
2019-10-09,935,995,935,990,139352700
2019-10-10,995,1015,990,995,106467700
2019-10-11,995,1025,985,1015,72275400
2019-10-14,1015,1020,990,1000,61701300
2019-10-15,990,995,980,985,34088600
2019-10-16,985,1005,960,960,85270100
2019-10-17,945,970,940,955,57845600
2019-10-18,955,970,920,935,125613800
2019-10-21,940,955,920,925,80512500
2019-10-22,920,940,915,930,50069600
2019-10-23,945,955,940,955,74596500
2019-10-24,960,980,950,975,108649300
2019-10-25,980,985,955,955,87426200
2019-10-28,950,950,910,915,177588400
2019-10-29,925,945,920,925,133909400
2019-10-30,930,940,925,930,69322000
2019-10-31,935,935,885,890,126383800
2019-11-01,900,905,850,855,118830800
2019-11-04,855,865,810,840,148393600
2019-11-05,830,850,820,835,80390400
2019-11-06,840,870,825,850,109181300
2019-11-07,855,860,830,845,53514100
2019-11-08,840,855,825,835,41949800
2019-11-11,830,840,820,830,28520100
2019-11-12,815,825,800,820,66391100
2019-11-13,830,835,815,820,43113100
2019-11-14,820,830,800,815,49980300
2019-11-15,810,835,810,825,44594900
2019-11-18,825,830,815,820,24328500
2019-11-19,820,835,815,835,35948500
2019-11-20,840,845,820,825,38079700
2019-11-21,820,830,810,815,35867700
2019-11-22,820,825,805,810,27803700
2019-11-25,810,820,805,815,19463000
2019-11-26,820,820,800,810,35581900
2019-11-27,810,815,775,780,53831000
2019-11-28,780,780,745,750,56329600
2019-11-29,750,765,735,750,46034900
2019-12-02,740,805,740,790,68015300
2019-12-03,785,800,770,775,51903700
2019-12-04,775,790,770,785,36996800
2019-12-05,785,815,785,805,71148200
2019-12-06,810,815,790,810,58178100
2019-12-09,810,835,805,825,97666600
2019-12-10,825,835,820,825,45785500
2019-12-11,830,835,825,825,24139700
2019-12-12,835,855,835,835,102156900
2019-12-13,845,855,835,850,73516800
2019-12-16,855,865,850,865,83127000
2019-12-17,870,870,845,860,42848800
2019-12-18,860,860,825,830,56603100
2019-12-19,830,845,825,835,43386700
2019-12-20,845,850,825,830,35549100
2019-12-23,835,845,825,825,38930900
2019-12-26,830,850,830,840,56216100
2019-12-27,850,850,830,835,34923000
2019-12-30,840,845,835,840,25759500
2020-01-02,845,850,825,840,26829200
2020-01-03,845,850,840,850,52105900
2020-01-06,860,890,855,885,153322300
2020-01-07,885,895,865,875,93750600
2020-01-08,895,920,890,905,217122000
2020-01-09,895,900,875,880,109423800
2020-01-10,880,885,865,885,47623200
2020-01-13,885,890,870,870,47500600
2020-01-14,870,870,845,850,98284800
2020-01-15,850,865,830,835,73346600
2020-01-16,850,860,840,845,52551000
2020-01-17,840,845,835,840,36767000
2020-01-20,840,850,785,795,164357600
2020-01-21,795,810,780,795,72996000
2020-01-22,800,805,755,770,129107000
2020-01-23,785,790,765,780,38416900
2020-01-24,780,790,775,785,25277000
2020-01-27,790,790,745,750,92354300
2020-01-28,750,760,730,750,81359900
2020-01-29,760,765,750,750,38092300
2020-01-30,750,760,740,740,60227100
2020-01-31,745,745,715,720,65280900
2020-02-03,725,730,705,715,45970300
2020-02-04,725,735,715,730,49024800
2020-02-05,730,735,715,725,28225000
2020-02-06,730,735,715,735,28180200
2020-02-07,730,740,720,730,27156200
2020-02-10,750,750,710,720,50506700
2020-02-11,730,730,715,720,21224000
2020-02-12,720,725,705,715,20699300
2020-02-13,715,720,680,680,48920800
2020-02-14,680,690,665,675,29968100
2020-02-17,675,690,670,680,33798800
2020-02-18,680,705,675,690,61588700
2020-02-19,700,720,700,705,94198000
2020-02-20,710,720,705,710,23540300
2020-02-21,715,715,695,700,74636900
2020-02-24,710,715,680,685,67340700
2020-02-25,685,685,655,660,97963600
2020-02-26,650,660,630,630,93935900
2020-02-27,630,650,595,600,104666900
2020-02-28,590,590,540,575,137409800
2020-03-02,580,600,570,585,117769700
2020-03-03,600,620,595,615,101217900
2020-03-04,615,635,610,630,93281500
2020-03-05,635,650,625,630,53646700
2020-03-06,625,630,605,610,49754200
2020-03-09,590,590,550,555,105445200
2020-03-10,555,585,555,575,76294500
2020-03-11,580,585,530,540,84825600
2020-03-12,520,520,488,490,98610300
2020-03-17,446,446,416,416,45123800
2020-03-18,398,410,388,388,78790100
2020-03-19,362,364,362,362,8977100
2020-03-20,360,386,338,374,164706400
2020-03-23,370,370,348,348,90136700
2020-03-24,348,374,340,364,155141100
2020-03-26,366,432,366,416,267248200
2020-03-27,432,505,426,460,292787100
2020-03-30,450,460,428,432,74651200
2020-03-31,440,464,434,450,89306500
2020-04-01,450,462,434,436,81224700
2020-04-02,436,454,424,452,83577100
2020-04-03,458,472,450,464,115728200
2020-04-06,466,540,466,540,224870500
2020-04-07,580,590,520,555,256413700
2020-04-08,555,555,520,520,90030300
2020-04-09,510,540,492,520,105623600
2020-04-13,520,555,510,535,72240600
2020-04-14,550,560,540,555,84352000
2020-04-15,560,565,525,525,87961700
2020-04-16,535,535,494,505,100312000
2020-04-17,520,530,500,520,94759700
2020-04-20,515,520,496,500,80546300
2020-04-21,500,500,476,482,92065100
2020-04-22,476,496,466,492,74583700
2020-04-23,500,505,490,498,86760800
2020-04-24,496,515,486,494,86275300
2020-04-27,494,510,494,505,56062600
2020-04-28,505,510,490,492,45388100
2020-04-29,492,500,492,498,25492400
2020-04-30,500,525,500,510,85174700
2020-05-04,490,505,484,494,64158400
2020-05-05,500,505,494,500,37904200
2020-05-06,505,510,498,500,40511700
2020-05-08,505,540,500,535,185061500
2020-05-11,545,555,530,530,113381700
2020-05-12,525,530,510,515,47048500
2020-05-13,515,540,505,535,69026200
2020-05-14,530,550,510,515,81959800
2020-05-15,525,530,505,520,67020800
2020-05-18,525,535,520,525,46702500
2020-05-19,535,545,525,525,61033100
2020-05-20,530,535,510,520,41916400
2020-05-26,530,530,515,530,32358800
2020-05-27,530,535,515,520,43519100
2020-05-28,520,540,515,525,71853100
2020-05-29,525,535,520,535,58928900
2020-06-02,540,570,535,555,137754600
2020-06-03,565,580,545,555,147855500
2020-06-04,565,590,550,570,214067000
2020-06-05,575,600,575,590,187740200
2020-06-08,595,645,595,630,246393600
2020-06-09,640,650,605,610,137515700
2020-06-10,615,620,580,595,78090100
2020-06-11,600,605,570,580,73061000
2020-06-12,560,580,545,580,58198800
2020-06-15,585,595,560,565,44814200
2020-06-16,575,610,570,610,110517900
2020-06-17,620,645,605,635,195616600
2020-06-18,625,640,620,620,88492800
2020-06-19,625,630,605,610,59835400
2020-06-22,610,625,600,605,49752700
2020-06-23,600,615,590,595,31468100
2020-06-24,605,620,600,605,58104500
2020-06-25,595,605,595,600,18727500
2020-06-26,610,615,605,605,29811500
2020-06-29,610,610,595,595,25880900
2020-06-30,605,610,595,605,30619800
2020-07-01,610,615,595,600,21393300
2020-07-02,600,610,590,610,41575700
2020-07-03,615,615,600,600,30660200
2020-07-06,605,640,600,640,133412200
2020-07-07,645,670,640,650,234409300
2020-07-08,650,675,645,660,116131400
2020-07-09,660,670,650,650,66422900
2020-07-10,650,665,640,645,44571600
2020-07-13,645,685,645,675,148923800
2020-07-14,670,680,660,660,77241200
2020-07-15,665,675,655,655,38423500
2020-07-16,655,665,650,650,19244200
2020-07-17,655,660,645,660,21499000
2020-07-20,660,665,650,650,31533100
2020-07-21,655,690,650,685,158932500
2020-07-22,690,705,685,685,192426100
2020-07-23,695,705,685,690,90668500
2020-07-24,705,705,685,685,134255200
2020-07-27,695,725,690,725,197203700
2020-07-28,730,755,715,720,186698000
2020-07-29,720,740,710,730,79691500
2020-07-30,730,740,720,730,68996600
2020-08-03,740,750,680,700,110870200
2020-08-04,700,715,700,705,43434000
2020-08-05,730,750,715,750,182812800
2020-08-06,765,840,755,835,446658400
2020-08-07,840,865,835,840,263824700
2020-08-10,840,840,800,825,100818900
2020-08-11,825,830,790,800,133787400
2020-08-12,795,795,750,770,188570300
2020-08-13,770,790,770,770,99028400
2020-08-14,780,805,775,785,209371300
2020-08-18,800,820,795,805,178541000
2020-08-19,810,815,795,795,88404200
2020-08-24,805,805,775,780,116065100
2020-08-25,780,795,775,790,69089200
2020-08-26,790,800,780,785,72181500
2020-08-27,790,805,785,795,87815900
2020-08-28,800,830,790,820,278492100
2020-08-31,830,855,810,820,229956400
2020-09-01,820,840,815,840,131125800
2020-09-02,840,855,830,850,126138900
2020-09-03,850,855,825,830,96483000
2020-09-04,820,830,800,825,93463300
2020-09-07,825,830,810,825,35138000
2020-09-08,825,840,820,825,60255800
2020-09-09,810,810,780,795,109624500
2020-09-10,785,790,740,740,121922400
2020-09-11,710,780,700,775,114696400
2020-09-14,780,805,780,800,61791200
2020-09-15,810,820,785,805,66313200
2020-09-16,805,810,785,795,31285000
2020-09-17,805,805,765,775,47543300
2020-09-18,780,795,775,790,28855300
2020-09-21,785,790,760,765,34817700
2020-09-22,750,755,725,735,52789600
2020-09-23,755,780,735,750,95405500
2020-09-24,750,750,705,720,69787900
2020-09-25,735,735,715,730,42231400
2020-09-28,730,740,715,725,23365500
2020-09-29,735,740,715,715,47576900
2020-09-30,720,730,695,705,40688700
2020-10-01,710,740,710,735,45502700
2020-10-02,735,735,705,725,56903300
2020-10-05,735,735,715,720,20089800
2020-10-06,730,735,715,720,39918300
2020-10-07,715,720,710,715,22001600
2020-10-08,720,730,715,720,28843100
2020-10-09,730,775,725,765,175465400
2020-10-12,780,790,765,780,108451600
2020-10-13,780,780,760,765,47798000
2020-10-14,775,955,775,955,1116793100
2020-10-15,1020,1180,920,935,1510069900
2020-10-16,960,995,920,940,638756000
2020-10-19,970,1055,950,1055,1158293800
2020-10-20,1055,1065,1020,1035,789265700
2020-10-21,1050,1145,1050,1100,1370011500
2020-10-22,1100,1120,1075,1085,465407900
2020-10-23,1095,1120,1060,1085,392722300
2020-10-26,1090,1095,1060,1060,183290100
2020-10-27,1050,1095,1050,1055,333734100
2020-11-02,1065,1125,1055,1100,571253300
2020-11-03,1115,1130,1105,1110,317572700
2020-11-04,1125,1145,1100,1105,410216500
2020-11-05,1130,1145,1115,1125,240422000
2020-11-06,1140,1140,1115,1125,202159600
2020-11-09,1140,1245,1135,1240,846313500
2020-11-10,1250,1255,1195,1200,604934300
2020-11-11,1210,1240,1185,1195,628878500
2020-11-12,1190,1205,1165,1170,200055900
2020-11-13,1160,1180,1155,1170,172842400
2020-11-16,1200,1210,1180,1185,213486900
2020-11-17,1185,1215,1175,1190,300731400
2020-11-18,1220,1280,1215,1240,853419900
2020-11-19,1240,1245,1220,1235,286394100
2020-11-20,1235,1240,1200,1210,220936900
2020-11-23,1225,1255,1215,1255,371401400
2020-11-24,1255,1255,1220,1235,351292500
2020-11-25,1235,1240,1195,1205,303117600
2020-11-26,1200,1225,1195,1210,147126800
2020-11-27,1230,1250,1215,1230,308954300
2020-11-30,1225,1225,1145,1145,446062400
2020-12-01,1150,1180,1105,1155,240765000
2020-12-02,1170,1260,1170,1245,803420400
2020-12-03,1245,1300,1235,1255,615002200
2020-12-04,1265,1270,1235,1245,155578400
2020-12-07,1270,1295,1260,1280,367250700
2020-12-08,1295,1320,1285,1300,377826500
2020-12-10,1330,1425,1330,1395,686885600
2020-12-11,1475,1500,1435,1450,487755900
2020-12-14,1500,1540,1490,1525,417804400
2020-12-15,1525,1565,1495,1560,462918300
2020-12-16,1595,1925,1590,1815,1272844700
2020-12-17,1840,1880,1775,1815,542949200
2020-12-18,1845,1960,1810,1950,1083731700
2020-12-21,1965,2020,1925,1965,627035000
2020-12-22,1950,1960,1830,1835,678922000
2020-12-23,1830,1850,1720,1790,659296400
2020-12-28,1825,2000,1780,2000,992175000
2020-12-29,2050,2070,1935,1945,739754900
2020-12-30,1945,1985,1905,1935,535943500
2021-01-04,1970,2200,1940,2190,1040753400
2021-01-05,2190,2340,2130,2230,1139014700
2021-01-06,2270,2290,2130,2220,629211500
2021-01-07,2250,2740,2240,2600,1982112200
2021-01-08,2640,2750,2560,2600,1052618000
2021-01-11,2560,2650,2530,2580,521301600
2021-01-12,2580,2780,2550,2770,1147172800
2021-01-13,2850,3130,2850,3120,1280852600
2021-01-14,3140,3440,3060,3180,1499058400
2021-01-15,3300,3380,3040,3120,915912100
2021-01-18,3000,3140,2910,2910,930618200
2021-01-19,2810,2850,2710,2710,360498600
2021-01-20,2540,3200,2530,3190,1983213100
2021-01-21,3290,3340,3030,3090,1273877400
2021-01-22,3090,3090,2880,2880,894766800
2021-01-25,2760,2960,2680,2870,1222991300
2021-01-26,2900,2930,2670,2670,786819300
2021-01-27,2620,2740,2490,2550,1341364800
2021-01-28,2470,2570,2380,2380,731854900
2021-01-29,2370,2440,2220,2220,450321200
2021-02-01,2090,2640,2070,2600,2186652700
2021-02-02,2600,2630,2420,2420,942434300
2021-02-03,2390,2520,2290,2330,948031000
2021-02-04,2400,2520,2270,2400,874173400
2021-02-05,2450,2690,2370,2660,1157647700
2021-02-08,2770,2830,2700,2830,977135300
2021-02-09,2850,2860,2640,2730,877784900
2021-02-10,2790,2970,2720,2930,1401720500
2021-02-11,2940,2960,2850,2870,620114900
2021-02-15,2900,2950,2880,2900,361594300
2021-02-16,2910,2940,2860,2870,349266100
2021-02-17,2870,2890,2720,2750,443154100
2021-02-18,2700,2820,2670,2780,349948000
2021-02-19,2800,2910,2730,2880,482821700
2021-02-22,2940,3040,2910,2950,834610300
2021-02-23,2940,3010,2920,2940,327105100
2021-02-24,2930,2970,2820,2910,386381000
2021-02-25,2970,3010,2940,2960,346787800
2021-02-26,2840,2890,2780,2840,1305042600
2021-03-01,2850,2880,2810,2840,166782500
2021-03-02,2840,2850,2720,2730,298489400
2021-03-03,2770,2770,2670,2700,192152700
2021-03-04,2520,2590,2520,2520,466387000
2021-03-05,2370,2520,2350,2420,745024700
2021-03-08,2490,2500,2270,2280,476947100
2021-03-09,2280,2360,2180,2230,515109500
2021-03-10,2260,2280,2170,2230,193024600
2021-03-12,2280,2440,2280,2420,537855700
2021-03-15,2430,2450,2280,2340,371987500
2021-03-16,2350,2350,2240,2270,231241100
2021-03-17,2290,2330,2260,2300,147188700
2021-03-18,2350,2350,2270,2290,149549500
2021-03-19,2270,2280,2210,2250,123414100
2021-03-22,2260,2340,2250,2260,125924600
2021-03-23,2300,2310,2220,2270,141239100
2021-03-24,2250,2250,2170,2170,156928900
2021-03-25,2170,2230,2100,2180,191883200
2021-03-26,2230,2440,2200,2430,652293400
2021-03-29,2430,2430,2260,2260,454909500
2021-03-30,2270,2320,2160,2210,282270900
2021-03-31,2180,2250,2130,2250,268981300
2021-04-01,2290,2300,2200,2240,160897600
2021-04-05,2280,2280,2190,2200,107349400
2021-04-06,2250,2340,2210,2330,323980600
2021-04-07,2330,2370,2270,2360,237921000
2021-04-08,2360,2480,2340,2470,327839300
2021-04-09,2450,2490,2340,2340,264837100
2021-04-12,2310,2310,2210,2250,194738500
2021-04-13,2250,2300,2220,2270,111017700
2021-04-14,2280,2340,2280,2330,143891700
2021-04-15,2340,2350,2300,2320,109175800
2021-04-16,2340,2420,2310,2390,173387400
2021-04-19,2350,2370,2300,2340,91552300
2021-04-20,2330,2360,2300,2350,60372200
2021-04-21,2320,2400,2300,2370,112742900
2021-04-22,2380,2440,2350,2350,119644900
2021-04-23,2320,2340,2310,2320,41022800
2021-04-26,2350,2420,2340,2390,139616000
2021-04-27,2410,2430,2360,2390,96606300
2021-04-28,2380,2430,2350,2430,138325400
2021-04-29,2460,2540,2460,2510,325392600
2021-04-30,2490,2500,2440,2490,124672100
2021-05-03,2500,2560,2480,2520,171047200
2021-05-04,2540,2640,2500,2620,284137700
2021-05-05,2620,2640,2560,2630,180649900
2021-05-06,2610,2670,2580,2620,150793800
2021-05-07,2630,2650,2610,2620,133080200
2021-05-10,2640,2700,2620,2680,157887500
2021-05-11,2600,2690,2600,2670,164247600
2021-05-17,2670,2670,2500,2510,185205000
2021-05-18,2560,2640,2540,2600,179403400
2021-05-19,2580,2640,2530,2550,111892800
2021-05-20,2510,2520,2420,2420,214175900
2021-05-21,2420,2440,2310,2330,147528900
2021-05-24,2360,2390,2250,2270,128408600
2021-05-25,2310,2410,2310,2330,186483800
2021-05-27,2340,2390,2330,2390,148943500
2021-05-28,2470,2500,2430,2460,118544200
2021-05-31,2480,2480,2410,2450,57366900
2021-06-02,2460,2550,2440,2550,125654100
2021-06-03,2540,2600,2500,2520,131141700
2021-06-04,2480,2480,2410,2430,160479400
2021-06-07,2450,2450,2370,2380,62115900
2021-06-08,2390,2420,2350,2350,58838700
2021-06-09,2380,2480,2370,2460,117338500
2021-06-10,2440,2480,2420,2420,79751900
2021-06-11,2460,2500,2440,2480,94696000
2021-06-14,2470,2470,2400,2410,64557400
2021-06-15,2390,2390,2340,2360,84189100
2021-06-16,2330,2360,2300,2320,77248800
2021-06-17,2290,2350,2260,2330,74868000
2021-06-18,2300,2320,2210,2230,125507700
2021-06-21,2190,2250,2130,2200,100386700
