Date,Open,High,Low,Close,Volume
2018-04-24,5625,5675,5575,5575,6674700
2018-04-30,4900,4950,4880,4900,10615600
2018-05-02,4900,4950,4880,4880,11126400
2018-05-03,4880,4900,4670,4670,9625000
2018-05-04,4700,4730,4510,4510,9255900
2018-05-07,4510,4570,4500,4570,11195000
2018-05-08,4600,4610,4480,4510,12788100
2018-05-09,4520,4580,4520,4550,18311100
2018-05-11,4600,4820,4600,4800,8275000
2018-05-14,4770,4790,4660,4760,10756200
2018-05-15,4700,4760,4640,4750,12884600
2018-05-16,4710,4720,4500,4530,13324000
2018-05-17,4550,4570,4450,4520,15917800
2018-05-18,4550,4660,4520,4520,12380500
2018-05-21,4550,4640,4520,4590,12488100
2018-05-22,4620,4850,4610,4710,10611400
2018-05-23,4740,4740,4550,4560,10130000
2018-05-24,4600,4620,4550,4570,10815300
2018-05-25,4580,4620,4520,4570,12157600
2018-05-28,4590,4770,4590,4670,15174700
2018-05-30,4670,4780,4650,4690,11374200
2018-05-31,4700,4940,4700,4920,26807200
2018-06-04,5000,5075,4930,4930,15614000
2018-06-05,5000,5050,4800,4800,9332100
2018-06-06,4820,4860,4700,4700,8033800
2018-06-07,4740,4790,4710,4750,8847300
2018-06-08,4790,4790,4580,4580,12249700
2018-06-20,4550,4550,4280,4310,19780500
2018-06-21,4300,4350,4140,4150,9566800
2018-06-22,4160,4160,3960,4110,17908100
2018-06-25,4150,4330,4130,4280,13994400
2018-06-26,4290,4480,4290,4460,11063300
2018-06-27,4480,4570,4420,4450,9538300
2018-06-28,4450,4470,4240,4290,7583300
2018-06-29,4290,4330,4180,4300,6354700
2018-07-02,4310,4360,4130,4130,4450200
2018-07-03,4150,4160,3960,4040,5303600
2018-07-04,4040,4140,3990,4100,6879800
2018-07-05,4140,4160,4060,4130,6263300
2018-07-06,4210,4220,4150,4200,4772900
2018-07-09,4200,4310,4200,4300,8480700
2018-07-10,4350,4520,4340,4520,17158600
2018-07-11,4490,4630,4460,4610,11047700
2018-07-12,4540,4600,4400,4550,8009500
2018-07-13,4580,4610,4520,4540,6353800
2018-07-16,4540,4610,4490,4610,6229000
2018-07-17,4610,4700,4570,4700,5374100
2018-07-18,4710,4780,4670,4740,6173900
2018-07-19,4780,4780,4710,4730,7381000
2018-07-20,4740,4740,4570,4570,5885600
2018-07-23,4570,4640,4530,4530,7313800
2018-07-24,4530,4600,4520,4520,7486900
2018-07-25,4560,4580,4430,4450,9078300
2018-07-26,4460,4540,4410,4420,7595500
2018-07-27,4430,4450,4390,4420,8887300
2018-07-30,4430,4430,4260,4300,10136200
2018-07-31,4320,4330,4170,4210,10076400
2018-08-01,4220,4310,4220,4250,9732900
2018-08-02,4270,4300,4240,4250,7666000
2018-08-03,4260,4280,4230,4230,6853800
2018-08-06,4220,4280,4210,4250,7894600
2018-08-07,4280,4330,4280,4290,7498300
2018-08-08,4300,4330,4280,4320,10110900
2018-08-09,4320,4420,4180,4260,9301800
2018-08-10,4290,4290,4230,4270,3295200
2018-08-13,4240,4240,4080,4090,7255200
2018-08-14,4060,4060,3800,4050,19425800
2018-08-15,4040,4040,3830,4030,13721500
2018-08-16,3950,4020,3870,4010,14543400
2018-08-20,3950,4040,3920,4030,16287700
2018-08-21,4030,4100,4020,4100,13307200
2018-08-23,4100,4140,3960,3960,12683500
2018-08-24,3950,3960,3850,3850,9059100
2018-08-27,3880,3900,3800,3840,12272300
2018-08-28,3870,3880,3780,3780,16806500
2018-08-29,3810,3810,3750,3750,15021200
2018-08-30,3780,3850,3760,3780,15937700
2018-08-31,3770,3780,3610,3610,123535600
2018-09-03,3660,3700,3600,3610,19922200
2018-09-04,3620,3640,3480,3530,20090400
2018-09-05,3510,3510,3230,3330,23123800
2018-09-06,3300,3380,3220,3300,15619000
2018-09-07,3300,3370,3250,3310,12689400
2018-09-10,3300,3320,3260,3260,9818300
2018-09-12,3260,3520,3260,3490,21513900
2018-09-13,3530,3550,3470,3490,19944300
2018-09-14,3490,3600,3440,3600,11712000
2018-09-17,3610,3680,3570,3580,20484600
2018-09-18,3570,3610,3510,3550,9096900
2018-09-19,3560,3580,3450,3490,9399300
2018-09-20,3510,3610,3500,3570,10550300
2018-09-21,3600,3700,3590,3590,15278900
2018-09-24,3600,3620,3530,3540,5978000
2018-09-25,3540,3590,3540,3580,4689700
2018-09-26,3580,3660,3580,3590,8435600
2018-09-27,3590,3650,3590,3640,7697600
2018-09-28,3640,3670,3610,3670,10549400
2018-10-01,3660,3990,3650,3960,40222300
2018-10-02,3960,4080,3930,4070,24449100
2018-10-03,4070,4130,4040,4060,12943100
2018-10-04,4030,4030,3850,3890,7349300
2018-10-05,3800,3860,3800,3800,7608400
2018-10-08,3810,3860,3790,3800,9740300
2018-10-09,3800,3880,3800,3820,11882900
2018-10-10,3840,3890,3840,3880,7090100
2018-10-11,3800,3830,3740,3800,10422000
2018-10-12,3800,3820,3730,3740,10444000
2018-10-15,3750,3770,3500,3500,14231300
2018-10-16,3500,3550,3460,3540,9811900
2018-10-17,3560,3650,3560,3600,8862300
2018-10-18,3590,3640,3550,3620,6964700
2018-10-19,3620,3700,3590,3640,13785400
2018-10-22,3660,3700,3600,3650,7087600
2018-10-23,3630,3670,3600,3600,4353700
2018-10-24,3610,3630,3530,3530,6196200
2018-10-25,3490,3600,3470,3580,6570700
2018-10-26,3580,3680,3580,3640,7836700
2018-10-29,3640,3670,3520,3520,6138700
2018-10-30,3510,3520,3430,3430,10861300
2018-10-31,3460,3490,3410,3460,8555400
2018-11-01,3470,3510,3450,3500,7718500
2018-11-02,3500,3540,3480,3520,5570900
2018-11-05,3500,3540,3480,3530,5339100
2018-11-06,3530,3550,3460,3460,6427100
2018-11-07,3480,3500,3430,3450,7975700
2018-11-08,3460,3480,3430,3440,11341800
2018-11-09,3440,3440,3360,3430,8871100
2018-11-12,3400,3430,3340,3340,7868300
2018-11-13,3340,3400,3290,3400,7200800
2018-11-14,3400,3520,3350,3510,15632800
